away_team_score,game_date,home_team_score,month,year,game_time,id,away_team,boardse,highlight_thumb,highlight_url,home_team,record_type,remarks,stadium,victory_team
11.0,2020-05-27,1.0,5,2020,18:30,149,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200527&gameId=20200527SSLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,삼성
3.0,2020-05-28,0.0,5,2020,18:30,152,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200528&gameId=20200528LGHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,LG
6.0,2020-05-28,1.0,5,2020,18:30,153,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200528&gameId=20200528SKOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,SK
5.0,2020-05-28,6.0,5,2020,18:30,156,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200528&gameId=20200528HTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
6.0,2020-05-28,9.0,5,2020,18:30,155,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200528&gameId=20200528WONC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
3.0,2020-05-28,1.0,5,2020,18:30,154,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200528&gameId=20200528SSLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,삼성
2.0,2020-05-29,4.0,5,2020,18:30,157,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200529&gameId=20200529LTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
6.0,2020-05-29,8.0,5,2020,18:30,158,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200529&gameId=20200529HHSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
1.0,2020-05-29,5.0,5,2020,18:30,161,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200529&gameId=20200529KTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
6.0,2020-05-29,2.0,5,2020,18:30,160,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200529&gameId=20200529LGHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,LG
4.0,2020-05-29,5.0,5,2020,18:30,159,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200529&gameId=20200529NCSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
6.0,2020-05-30,10.0,5,2020,14:00,162,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200530&gameId=20200530LGHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
3.0,2020-05-30,14.0,5,2020,17:00,166,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200530&gameId=20200530KTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
1.0,2020-05-30,9.0,5,2020,17:00,165,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200530&gameId=20200530NCSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
4.0,2020-05-30,5.0,5,2020,17:00,163,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200530&gameId=20200530LTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
3.0,2020-05-30,9.0,5,2020,17:00,164,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200530&gameId=20200530HHSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
8.0,2020-05-31,3.0,5,2020,14:00,167,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200531&gameId=20200531LTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,롯데
4.0,2020-05-31,6.0,5,2020,14:00,168,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200531&gameId=20200531HHSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
12.0,2020-05-31,8.0,5,2020,14:00,171,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200531&gameId=20200531KTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,KT
13.0,2020-05-31,5.0,5,2020,14:00,170,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200531&gameId=20200531LGHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,LG
18.0,2020-05-31,7.0,5,2020,14:00,169,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200531&gameId=20200531NCSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,NC
2.0,2020-06-02,7.0,6,2020,18:30,176,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200602&gameId=20200602LTHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
15.0,2020-06-02,3.0,6,2020,18:30,172,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200602&gameId=20200602WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,키움
2.0,2020-06-02,0.0,6,2020,18:30,173,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200602&gameId=20200602SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,삼성
8.0,2020-06-02,2.0,6,2020,18:30,174,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200602&gameId=20200602SKNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,SK
11.0,2020-06-02,8.0,6,2020,18:30,175,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200602&gameId=20200602OBKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,두산
2.0,2020-06-03,11.0,6,2020,18:30,181,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200603&gameId=20200603LTHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
6.0,2020-06-03,2.0,6,2020,18:30,177,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200603&gameId=20200603WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,키움
12.0,2020-06-03,6.0,6,2020,18:30,178,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200603&gameId=20200603SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,삼성
2.0,2020-06-03,7.0,6,2020,18:30,180,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200603&gameId=20200603OBKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
6.0,2020-06-03,8.0,6,2020,18:30,179,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200603&gameId=20200603SKNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
14.0,2020-06-04,8.0,6,2020,18:30,185,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200604&gameId=20200604OBKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,두산
3.0,2020-06-04,7.0,6,2020,18:30,186,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200604&gameId=20200604LTHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
0.0,2020-06-04,10.0,6,2020,18:30,184,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200604&gameId=20200604SKNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
7.0,2020-06-04,3.0,6,2020,18:30,182,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200604&gameId=20200604WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,키움
0.0,2020-06-04,11.0,6,2020,18:30,183,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200604&gameId=20200604SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
1.0,2020-06-05,5.0,6,2020,18:30,188,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200605&gameId=20200605HTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
1.0,2020-06-05,4.0,6,2020,18:30,189,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200605&gameId=20200605SSSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
4.0,2020-06-05,6.0,6,2020,18:30,190,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200605&gameId=20200605KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
3.0,2020-06-05,6.0,6,2020,18:30,191,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200605&gameId=20200605LGWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
13.0,2020-06-05,2.0,6,2020,18:30,187,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200605&gameId=20200605NCHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,NC
3.0,2020-06-06,4.0,6,2020,14:00,193,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200606&gameId=20200606HTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
14.0,2020-06-06,2.0,6,2020,14:00,192,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200606&gameId=20200606NCHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,NC
4.0,2020-06-06,5.0,6,2020,17:00,196,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200606&gameId=20200606LGWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
0.0,2020-06-06,1.0,6,2020,17:00,195,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200606&gameId=20200606KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
4.0,2020-06-06,6.0,6,2020,17:00,194,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200606&gameId=20200606SSSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
8.0,2020-06-07,1.0,6,2020,17:00,201,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200607&gameId=20200607LGWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,LG
2.0,2020-06-07,5.0,6,2020,17:00,200,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200607&gameId=20200607KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
3.0,2020-06-07,0.0,6,2020,17:00,199,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200607&gameId=20200607SSSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,삼성
2.0,2020-06-07,3.0,6,2020,17:00,198,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200607&gameId=20200607HTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
8.0,2020-06-07,2.0,6,2020,17:00,197,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200607&gameId=20200607NCHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,NC
5.0,2020-06-09,3.0,6,2020,18:30,204,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200609&gameId=20200609WOSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,키움
8.0,2020-06-09,12.0,6,2020,18:30,205,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200609&gameId=20200609OBNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
3.0,2020-06-09,2.0,6,2020,18:30,206,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200609&gameId=20200609HTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KIA
3.0,2020-06-09,9.0,6,2020,18:30,203,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200609&gameId=20200609HHLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
5.0,2020-06-09,3.0,6,2020,18:30,202,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200609&gameId=20200609SKLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,SK
,2020-06-10,,6,2020,18:30,207,SK,,,,LG,경기일정,우천취소,잠실,
2.0,2020-06-10,12.0,6,2020,18:30,208,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200610&gameId=20200610HHLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
1.0,2020-06-10,4.0,6,2020,18:30,209,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200610&gameId=20200610WOSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
9.0,2020-06-10,1.0,6,2020,18:30,210,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200610&gameId=20200610OBNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,두산
10.0,2020-06-10,0.0,6,2020,18:30,211,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200610&gameId=20200610HTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KIA
1.0,2020-06-11,3.0,6,2020,15:00,212,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200611&gameId=20200611SKLG1&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
3.0,2020-06-11,4.0,6,2020,18:30,213,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200611&gameId=20200611SKLG2&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
0.0,2020-06-11,5.0,6,2020,18:30,214,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200611&gameId=20200611HHLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
3.0,2020-06-11,6.0,6,2020,18:30,215,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200611&gameId=20200611WOSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
5.0,2020-06-11,7.0,6,2020,18:30,216,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200611&gameId=20200611OBNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
8.0,2020-06-11,13.0,6,2020,18:30,217,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200611&gameId=20200611HTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
5.0,2020-06-12,2.0,6,2020,18:30,218,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200612&gameId=20200612OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,두산
2.0,2020-06-12,3.0,6,2020,18:30,219,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200612&gameId=20200612LTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
6.0,2020-06-12,3.0,6,2020,18:30,220,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200612&gameId=20200612HTSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,KIA
,2020-06-12,,6,2020,18:30,221,KT,,,,삼성,경기일정,우천취소,대구,
3.0,2020-06-12,2.0,6,2020,18:30,222,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200612&gameId=20200612WONC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,키움
3.0,2020-06-13,5.0,6,2020,14:00,223,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200613&gameId=20200613KTSS1&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
7.0,2020-06-13,4.0,6,2020,17:00,228,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200613&gameId=20200613KTSS2&section=HIGHLIGHT,,,삼성,경기일정,-,대구,KT
2.0,2020-06-13,1.0,6,2020,17:00,226,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200613&gameId=20200613HTSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,KIA
18.0,2020-06-13,5.0,6,2020,17:00,227,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200613&gameId=20200613WONC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,키움
6.0,2020-06-13,7.0,6,2020,17:00,224,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200613&gameId=20200613OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
7.0,2020-06-13,6.0,6,2020,17:00,225,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200613&gameId=20200613LTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,롯데
2.0,2020-06-14,3.0,6,2020,17:00,229,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200614&gameId=20200614OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
6.0,2020-06-14,10.0,6,2020,17:00,230,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200614&gameId=20200614LTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
5.0,2020-06-14,9.0,6,2020,17:00,233,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200614&gameId=20200614WONC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
0.0,2020-06-14,12.0,6,2020,17:00,232,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200614&gameId=20200614KTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
3.0,2020-06-14,4.0,6,2020,17:00,231,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200614&gameId=20200614HTSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
9.0,2020-06-16,5.0,6,2020,18:30,234,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200616&gameId=20200616LGHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,LG
4.0,2020-06-16,3.0,6,2020,18:30,235,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200616&gameId=20200616SSOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,삼성
7.0,2020-06-16,5.0,6,2020,18:30,238,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200616&gameId=20200616LTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,롯데
4.0,2020-06-16,7.0,6,2020,18:30,237,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200616&gameId=20200616NCHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
6.0,2020-06-16,5.0,6,2020,18:30,236,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200616&gameId=20200616KTSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,KT
7.0,2020-06-17,1.0,6,2020,18:30,239,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200617&gameId=20200617LGHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,LG
6.0,2020-06-17,3.0,6,2020,18:30,240,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200617&gameId=20200617SSOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,삼성
3.0,2020-06-17,4.0,6,2020,18:30,243,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200617&gameId=20200617LTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
6.0,2020-06-17,7.0,6,2020,18:30,242,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200617&gameId=20200617NCHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
6.0,2020-06-17,4.0,6,2020,18:30,241,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200617&gameId=20200617KTSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,KT
9.0,2020-06-18,7.0,6,2020,18:30,244,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200618&gameId=20200618LGHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,LG
3.0,2020-06-18,7.0,6,2020,18:30,245,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200618&gameId=20200618SSOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
2.0,2020-06-18,3.0,6,2020,18:30,248,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200618&gameId=20200618LTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
,2020-06-18,,6,2020,18:30,247,NC,,,,KIA,경기일정,우천취소,광주,
5.0,2020-06-18,3.0,6,2020,18:30,246,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200618&gameId=20200618KTSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,KT
18.0,2020-06-19,10.0,6,2020,18:30,249,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200619&gameId=20200619OBLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,두산
1.0,2020-06-19,3.0,6,2020,18:30,250,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200619&gameId=20200619HHNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
1.0,2020-06-19,2.0,6,2020,18:30,253,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200619&gameId=20200619SKWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
4.0,2020-06-19,5.0,6,2020,18:30,252,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200619&gameId=20200619SSHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
8.0,2020-06-19,9.0,6,2020,18:30,251,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200619&gameId=20200619LTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
8.0,2020-06-20,2.0,6,2020,17:00,254,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200620&gameId=20200620OBLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,두산
4.0,2020-06-20,3.0,6,2020,17:00,255,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200620&gameId=20200620HHNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,한화
3.0,2020-06-20,9.0,6,2020,17:00,258,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200620&gameId=20200620SKWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
3.0,2020-06-20,6.0,6,2020,17:00,257,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200620&gameId=20200620SSHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
8.0,2020-06-20,0.0,6,2020,17:00,256,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200620&gameId=20200620LTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,롯데
3.0,2020-06-21,1.0,6,2020,17:00,259,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200621&gameId=20200621OBLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,두산
7.0,2020-06-21,9.0,6,2020,17:00,260,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200621&gameId=20200621HHNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
2.0,2020-06-21,7.0,6,2020,17:00,263,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200621&gameId=20200621SKWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
12.0,2020-06-21,5.0,6,2020,17:00,262,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200621&gameId=20200621SSHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,삼성
2.0,2020-06-21,3.0,6,2020,17:00,261,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200621&gameId=20200621LTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
8.0,2020-06-23,3.0,6,2020,18:30,264,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200623&gameId=20200623WOLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,키움
9.0,2020-06-23,2.0,6,2020,18:30,265,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200623&gameId=20200623OBSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,두산
4.0,2020-06-23,3.0,6,2020,18:30,268,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200623&gameId=20200623NCKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,NC
4.0,2020-06-23,11.0,6,2020,18:30,267,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200623&gameId=20200623HHSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
3.0,2020-06-23,4.0,6,2020,18:30,266,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200623&gameId=20200623HTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
,2020-06-24,,6,2020,18:30,269,키움,,,,LG,경기일정,우천취소,잠실,
,2020-06-24,,6,2020,18:30,270,두산,,,,SK,경기일정,우천취소,문학,
,2020-06-24,,6,2020,18:30,273,NC,,,,KT,경기일정,우천취소,수원,
